Kepler ID, Distance (cm)
8946504,3.49804559838e+21
8946524,2.83368969607e+21
8946606,7.98931098591e+21
8946619,4.05703722634e+21
8946642,3.48575842225e+21
8946644,3.7622937967e+21
8946649,3.07309677691e+21
8946713,2.71251276854e+21
8946731,3.81306254007e+20
8946818,4.4840182369e+21
8946820,2.47116786833e+21
8947024,1.6909266399e+21
8947201,6.64972262679e+21
9002160,1.99332040026e+22
9002170,1.88331508455e+21
9002171,2.00277441674e+21
9002183,5.35883948947e+21
9002228,2.91908403833e+21
9002237,2.48342483932e+21
9002248,1.87102116647e+21
9002264,2.40133665249e+21
9002276,3.61561195443e+21
9002278,1.1462201107e+21
9002297,2.35500995414e+21
9002304,2.10349729769e+22
9002344,2.00270401565e+21
9002354,2.79157526389e+21
9002370,3.64518397174e+21
9002392,4.33965454347e+21
9002458,1.07158117025e+23
9002464,2.17573275259e+22
9002496,4.42703796229e+21
9002510,1.67184840166e+21
9002538,4.32083253188e+22
9002564,9.80259788381e+21
9002577,5.24118495956e+21
9002636,4.06260590946e+21
9002718,2.50020260267e+22
9002743,3.0894209238e+21
9002752,2.63645622541e+21
9002777,
9002786,6.87853427184e+21
9002805,3.52614607573e+21
9002820,3.23711112163e+21
9002884,1.28865624205e+23
9002888,1.46939214556e+21
9002985,
9003029,2.02902315905e+21
9003039,1.51337390228e+22
9003054,1.52678109019e+21
9003096,
9003122,2.8321513202e+21
9003169,7.82326641018e+20
9003179,1.71880418954e+22
9003209,2.50156710748e+22
9003287,2.32909373548e+21
9003326,1.42855257087e+21
9003348,1.80399008203e+21
9003357,1.09598197685e+21
9003368,1.51352733365e+22
9003401,1.57457745585e+22
9003405,2.37875679751e+21
9003423,1.98058401115e+22
9003426,1.27712574663e+21
9003444,2.99680357711e+21
9003470,2.55714294723e+22
9003495,3.65663323155e+22
9003520,
9003552,1.41877287632e+22
9003558,2.05118338085e+22
9003618,1.16755014186e+22
9003734,5.43398386407e+21
9003765,9.63952768849e+22
9003816,1.41134277182e+22
9003820,2.67169635741e+21
9003821,2.88891807707e+21
9003922,2.57827326471e+21
9003923,
9003955,
9003987,
9004013,1.12742916439e+21
9004034,3.25638371613e+21
9004074,2.0630742417e+21
9004199,2.65413970737e+22
9004207,3.93497918226e+21
9004239,2.50645999843e+21
9004266,2.76740422365e+21
9004302,8.28443044588e+20
9004380,2.52030124303e+21
9004948,
9004969,1.86468069771e+22
9005043,3.94288109675e+21
9008220,8.03053971768e+21
9008270,6.51523693389e+22
9008304,8.02459344049e+21
9008312,7.6149558584e+21
9008321,4.20368887654e+21
9008345,4.29426284128e+21
9008353,9.54981435943e+21
9008409,1.0034868379e+22
9008427,
9008493,8.69917667746e+21
9008533,2.30691846723e+21
9008657,1.59033202299e+22
9008737,1.25478469396e+22
9008777,3.86818645613e+22
9008792,1.67941658536e+22
9008797,1.15724937482e+22
9008839,3.07694809927e+22
9008879,2.063621872e+21
9008888,1.5540873399e+22
9008895,1.46729118596e+22
9008930,5.8992801411e+21
9008933,6.16891666934e+21
9008945,2.33563193155e+21
9008948,2.38037631035e+22
9008958,7.03640376918e+21
9008969,2.62116590165e+22
9009006,4.51838648579e+20
9009019,1.11787796731e+22
9009036,2.2336897085e+21
9009059,1.22826839943e+22
9009095,6.88468639257e+21
9009097,5.74832596956e+21
9009106,4.86281820431e+21
9009121,3.29461292591e+22
9009158,1.04951619014e+21
9009229,1.42170039347e+22
9009233,1.1464701485e+22
9009241,
9009256,1.20364014613e+22
9009295,2.63745808138e+22
9009351,1.2937508103e+22
9009357,3.06377179633e+22
9009362,2.83378221443e+22
9009373,1.82869474295e+22
9009390,6.5422645552e+21
9009403,7.74300398898e+22
9009407,
9009421,4.21723324979e+21
9009486,2.05118352759e+22
9009509,1.91131098301e+22
9009531,2.59963983266e+22
9009606,1.32857536616e+22
9009624,2.24184227314e+22
9009650,1.52671567757e+22
9009687,2.80269097957e+22
9009724,4.74589916509e+22
9009733,4.43070988069e+22
9009769,3.03909884459e+21
9009805,8.48335582907e+22
9009815,1.55633300917e+22
9009849,5.85856837657e+21
9009876,1.91489652614e+21
9009923,
9009953,1.63098329899e+21
9009957,2.67187794363e+22
9009977,6.32662577347e+21
9011761,4.66148380526e+22
9011825,1.05548063446e+22
9011877,1.65625443347e+22
9011894,2.12820111927e+22
9011954,3.68569929504e+21
9011955,2.14567398297e+22
9012061,5.45031702782e+22
9012065,1.86913867339e+21
9012084,1.3622910405e+22
9012085,2.0184414559e+22
9012086,3.53569642426e+22
9012106,2.045167461e+21
9012121,2.23211810651e+22
9012171,2.42899959212e+21
9012189,1.84070416557e+21
9012209,1.98167884218e+22
9012230,8.98788307239e+21
9012240,8.49414869277e+21
9012244,2.06704347064e+21
9012253,1.99180058427e+21
9012273,1.24443606426e+21
9012354,1.98917469693e+21
9012392,6.65673141065e+21
9012427,1.96027781661e+22
9012509,7.65900288649e+21
9012568,
9012580,1.37945827073e+22
9012581,
9012615,2.14557895669e+22
9012631,1.520358489e+21
9071286,9.82221476654e+21
9071304,9.03848653911e+21
9071312,2.43653383786e+21
9071314,4.72619277952e+21
9071321,1.52609984609e+22
9071343,2.54689135654e+21
9071361,3.27165912057e+21
9071369,1.27250013014e+22
9071373,
9071386,1.44925629429e+21
9071403,4.1102830051e+21
9071413,1.98180942072e+21
9071425,1.32965016953e+21
9071489,8.13727199839e+22
9071494,1.37995522172e+22
9071518,3.66399178595e+21
9071562,1.22608767565e+22
9071572,9.11256907581e+21
9071593,1.48252757152e+22
9071650,7.18245665127e+21
9071662,8.47459888973e+21
9071682,1.69943622708e+22
9071723,1.97813530972e+21
9071767,1.12181407022e+22
9071816,3.21113138937e+21
9071839,8.26945397305e+20
9071877,9.30610762053e+21
9071895,9.4897858292e+22
9071925,1.52784333354e+21
9071940,1.1028252984e+23
9071946,1.07073025775e+21
9071948,1.66901968464e+21
9071951,2.378162315e+21
9072011,
9072018,1.69885202891e+22
9072106,1.63295393333e+22
9072146,2.83103830133e+21
9072156,3.02828555276e+22
9072190,2.33508936791e+21
9072219,1.71305972247e+21
9072236,3.15499493745e+22
9072242,
9072262,3.69821718712e+21
9072280,1.84527814408e+22
9072435,3.04326678215e+21
9072465,2.6470559705e+21
9072534,2.46532228597e+22
9072583,4.84706277402e+21
9072617,1.13624845597e+22
9072639,
9072645,3.30760757076e+21
9072693,
9072723,2.05912606246e+22
9072725,3.96042844377e+22
9072738,3.76490823656e+21
9072836,4.50200459034e+22
9072854,1.14529618527e+21
9072875,1.43812442237e+21
9072910,3.95320331408e+21
9072918,4.08914006703e+21
9072940,2.54306543702e+21
9072972,2.48145388539e+21
9073007,
9073011,2.4426015149e+22
9073059,2.73649061075e+22
9073065,5.59208013675e+21
9073080,1.14704559238e+22
9073206,2.11272422838e+22
9073244,4.29334677121e+21
9073258,3.59995148965e+22
9073261,
9073311,7.50605030138e+21
9073315,5.09416349882e+21
9073336,4.81594437639e+21
9073429,3.42787690944e+21
9073451,3.17026673354e+21
9073458,
9073488,1.19425741417e+22
9073549,4.72182696608e+21
9073565,1.38428203505e+21
9076513,2.09619732794e+22
9076541,8.92304371967e+21
9076567,2.2219172688e+21
9076568,8.54362871534e+21
9076612,1.20389423665e+22
9077127,7.92680985069e+21
9077422,7.04473198292e+21
9137402,5.43212077502e+21
9137437,1.97316368299e+22
9137443,1.68201517748e+21
9137444,2.50741326983e+22
9137447,5.86620502764e+22
9137457,8.15694811776e+21
9137479,8.29044037703e+21
9137485,1.35942559386e+21
9137489,2.39573103044e+21
9137523,3.8616335e+21
9137574,2.8676683452e+21
9137580,1.06442461445e+21
9137599,1.64657098543e+21
9137638,1.5548281199e+22
9137646,1.88632228252e+21
9137651,
9137728,1.44300465759e+22
9137757,1.86925421175e+21
9137819,1.10463146518e+22
9137902,1.14842112269e+22
9137907,2.63132391896e+22
9137926,3.56046896799e+21
9137958,1.04375195072e+22
9137959,1.81235143358e+22
9137975,
9137992,1.50557613554e+21
9138031,1.10970564901e+22
9138084,9.19590775473e+21
9138286,1.51691879156e+21
9138294,1.91308947746e+22
9138353,1.02085663422e+22
9138374,1.14669920363e+22
9138411,4.62363794893e+21
9138426,2.46107446398e+21
9138434,2.03731279855e+21
9138436,1.40849316838e+22
9138513,1.17418757463e+22
9138553,1.26631368107e+22
9138614,2.19922967889e+21
9138650,2.50080056443e+21
9138654,7.82532225171e+21
9138680,7.76883905279e+20
9138695,3.31751284236e+22
9138727,2.95732130787e+21
9138764,2.90060285678e+22
9138826,1.033595737e+22
9138845,2.27916330469e+22
9138848,1.39696699373e+21
9138852,6.44605568547e+21
9138872,
9139005,1.78896742128e+21
9139038,4.12111655067e+21
9139072,1.85435689062e+21
9139084,1.11511393145e+21
9139151,4.40811083067e+20
9139163,3.42853064607e+20
9139187,1.06331387626e+22
9139235,
9139314,
9139330,
9139519,2.25552606854e+22
9139541,2.48712914605e+21
9139546,3.34086738416e+21
9139566,
9139604,3.77523094132e+21
9139606,1.14904941141e+22
9139660,1.66599056857e+21
9139690,
9139731,2.89584117078e+22
9139804,1.19171257862e+22
9139859,7.11300980063e+22
9139882,2.10281283255e+21
9139913,3.27618768225e+21
9139925,1.89811903488e+22
9139927,
9139970,6.18852776736e+21
9140061,2.14502432794e+22
9140125,3.139707934e+21
9140402,5.87645843675e+21
9140403,
9140411,5.03845863875e+21
9140459,1.16710295864e+21
9140499,3.05184242614e+21
9140512,9.42825240764e+21
9140513,2.13087156253e+21
9140519,2.9616285199e+21
9140599,1.9198403557e+22
9140614,6.4505869377e+22
9140647,3.35459796202e+21
9140662,2.04143544659e+22
9140738,1.72165079731e+21
9140778,1.25101556747e+21
9140790,2.90499665536e+21
9140922,2.36637533019e+21
9140958,7.5877117613e+20
9140961,3.24648991353e+21
9140992,2.5550411889e+22
9141037,1.19083864788e+22
9141039,7.03380705951e+21
9141041,1.07382799711e+22
9141045,2.53229790851e+21
9141046,1.90483360413e+22
9141060,1.49897673341e+22
9141116,1.21617021391e+22
9141134,
9141136,2.2236718159e+21
9141197,2.08318736529e+22
9141198,5.91290594246e+21
9141217,3.68285221355e+21
9141222,1.50425049602e+22
9141231,3.07128180103e+21
9141234,3.16579995044e+21
9141281,3.6724734035e+21
9141332,1.3485654183e+22
9141355,2.72337491873e+21
9141376,
9141383,2.7776537293e+21
9141404,1.93047328077e+21
9141415,1.96591222912e+21
9141432,
9141455,2.31858860335e+21
9141552,3.19717321558e+22
9141582,1.09708240857e+22
9141684,2.11769863085e+21
9145369,
9145387,2.77015641933e+22
9145390,3.21168257645e+21
9145432,9.81169707581e+21
9145444,3.46638650125e+22
9145463,2.59635332132e+22
9145530,
9145535,4.9741080435e+21
9145537,
9145544,5.71958899225e+22
9145552,7.25206719834e+21
9145563,3.17421020571e+22
9145584,2.14250679918e+22
9145612,2.795254236e+21
9145622,2.39564099141e+22
9145651,2.73575645732e+22
9145658,3.45040368604e+22
9145684,
9145697,9.68922837626e+21
9145707,1.32352575664e+21
9145742,1.88136093206e+21
9145746,
9145781,2.08727632882e+21
9145790,1.77431550939e+22
9145817,4.24885883565e+21
9145827,1.68412988613e+22
9145846,1.88899604991e+21
9145861,2.86097075652e+21
9145864,2.33447209844e+21
9145901,8.8027817871e+21
9145952,1.03552771788e+23
9145955,1.02855919382e+21
9145961,2.0091519177e+22
9145980,8.76884387022e+21
9145984,9.74214392441e+21
9146002,1.23210766471e+22
9146018,1.17369594179e+21
9146044,8.76318376437e+21
9146066,2.3454664218e+21
9146069,1.15237696214e+22
9146073,
9146165,
9146204,1.77290825724e+21
9146222,2.37994555893e+22
9146242,2.18532346267e+21
9146245,7.42256952382e+22
9146302,4.9031281793e+22
9146305,1.949143986e+21
9146317,1.57224860207e+22
9146353,2.27727253407e+21
9146406,8.38991892243e+21
9146423,1.15299061507e+23
9146468,3.6637148127e+21
9146481,2.27789255071e+21
9146541,
9146566,1.86865651056e+21
9146613,
9146663,2.9994672926e+22
9146690,1.91738922797e+22
9146792,1.60143878486e+21
9146803,5.99956113183e+21
9146829,1.52426546745e+22
9146888,
9146889,4.07417253292e+21
9146914,1.6981749927e+22
9146953,2.65321545451e+21
9147002,1.57879140789e+23
9147004,1.73246060957e+22
9147029,6.04956224661e+21
9147040,7.56281835254e+22
9147071,
9147110,2.26151105401e+21
9147143,2.76904522157e+21
9147169,
9147171,2.16524636227e+21
9147174,1.2327628083e+21
9147229,
9147284,3.16544427336e+21
9147285,1.59565149534e+22
9147335,2.52518298172e+21
9147344,
9147361,4.10930021844e+21
9147368,4.96756972355e+21
9149716,2.78432690371e+21
9149789,1.56052606734e+21
9149802,2.98931133991e+21
9149854,2.36485857319e+21
9149863,4.04472291235e+21
9149873,1.28694083037e+21
9149878,1.56860376038e+22
9149929,9.37463867363e+21
9149942,1.32888564018e+21
9149959,3.08502830063e+22
9149977,2.39182380049e+22
9149986,2.0713837516e+21
9149992,6.57718426028e+21
9150012,2.6742864668e+21
9150026,2.38113323605e+22
9150044,2.60468433951e+21
9150095,1.79664680433e+21
9150103,3.70386788262e+21
9150118,1.56344465256e+22
9150143,5.64512785215e+21
9150219,2.22642202328e+21
9150223,4.56690298306e+21
9150243,1.20063717034e+21
9150264,1.93558667643e+22
9201463,
9201481,1.74775362822e+21
9201604,2.63071441461e+22
9201634,4.21126208756e+22
9201644,
9201652,3.12981281894e+21
9201790,3.67904358663e+21
9201802,9.43073431122e+21
9201830,1.03407792191e+21
9201873,7.27876370892e+21
9201997,2.21950282107e+21
9202006,1.07449228373e+22
9202022,3.41745022209e+22
9202046,
9202050,3.1561520165e+21
9202077,
9202097,8.54508149118e+20
9202106,4.95597239248e+21
9202133,1.49006611083e+21
9202139,3.53593568011e+21
9202186,2.34618669351e+21
9202205,1.07290017043e+22
9202258,3.86628268022e+21
9202267,1.28494966835e+23
9202273,1.32708496684e+22
9202277,5.4045804827e+21
9202300,1.61823202274e+22
9202316,1.72007478399e+21
9202355,3.3652980058e+21
9202550,2.70533078557e+21
9202571,2.42050552169e+22
9202577,6.36211069718e+21
9202597,2.38146993134e+21
9202603,8.75913132562e+20
9202662,2.95810981941e+21
9202697,1.75706259142e+21
9202755,2.02033061296e+22
9202796,1.48986962916e+21
9202831,1.08513906322e+22
9202850,8.12405148156e+21
9202897,7.88215566484e+21
9202940,1.1506118933e+22
9202950,1.64358630449e+21
9202960,6.95777733498e+21
9202964,3.17020731321e+22
9202969,3.8909064258e+21
9202990,2.07325846996e+22
9202995,2.83255121477e+21
9203045,2.27921031065e+21
9203047,1.16255144902e+22
9203159,2.46484039777e+22
9203258,2.58986260339e+21
9203304,1.16991192038e+21
9203308,
9203347,1.35848059294e+22
9203353,1.63905169532e+21
9203362,5.74237033565e+21
9203369,1.01373077824e+22
9203379,2.63710429929e+21
9203405,
9203449,4.24676409545e+21
9203560,2.04757787998e+22
9205419,3.3998094887e+22
9206287,1.10552792191e+22
9206320,1.58822651222e+22
9206351,6.9591606105e+21
9206432,6.17135516293e+20
9206460,1.84006137172e+22
9206557,1.24672710779e+22
9206601,8.40601298396e+21
9206632,7.94376349484e+20
9206636,2.16522425814e+21
9206643,7.66414884387e+21
9206683,3.39475639744e+21
9206726,1.64828669841e+21
9206761,7.11607974634e+21
9206875,
9206877,3.68383835693e+21
9206941,5.36771384136e+21
9206943,5.3718075045e+21
9206949,1.63961345503e+22
9206969,2.36518170716e+22
9206994,
9207007,1.6379652915e+21
9207021,
9207041,
9207122,2.87596823489e+22
9207144,7.62109373732e+21
9207146,1.24935671552e+22
9207158,9.14560290879e+21
9207237,5.55896664796e+21
9207290,7.37514277899e+20
9207291,2.02352226273e+22
9207297,5.82755806032e+21
9207303,2.56471343311e+21
9207315,4.82992896003e+21
9207344,5.64104592967e+21
9207357,8.37439568685e+21
9207362,1.36185466644e+21
9207508,2.74964989491e+22
9207547,
9209012,8.31131754624e+21
9209074,2.11204740255e+21
9209090,1.55024845092e+21
9209092,1.51178122876e+22
9209114,1.02556059845e+22
9209117,1.43110883435e+22
9209124,1.6717120179e+21
9209139,5.79162655676e+21
9209156,7.88427253336e+21
9209158,4.34894316346e+21
9209183,2.1929648962e+22
9209184,4.59636802617e+22
9209186,4.30040680542e+21
9209199,4.49300301311e+22
9209245,6.09596879532e+21
9209247,
9209278,9.09030513961e+21
9209289,2.4890827656e+21
9209308,4.05196592025e+21
9209366,3.80477881364e+21
9209372,4.90755106795e+21
9209417,6.23555136161e+21
9209433,3.50540777375e+22
9209471,9.05047855165e+22
9209511,9.83585123038e+21
9209518,
9209565,6.35026232653e+22
9209588,2.1625892087e+22
9209624,2.27163260941e+21
9209648,9.61265338257e+21
9209688,1.82857340089e+21
9209699,4.29843592592e+22
9209718,5.72821686451e+21
9209780,8.73944950514e+21
9209793,9.29211101735e+21
9209807,1.74134387235e+22
9209822,
9209825,1.00985365328e+22
9209844,5.65158084001e+21
9209905,3.74086661336e+22
9209908,1.34393065083e+21
9209919,1.0703166476e+22
9209934,1.07410249646e+21
9209935,7.74812521319e+21
9209937,4.88308074551e+21
9209958,4.69842011956e+21
9209981,3.4363432463e+22
9209982,1.0192028356e+21
9209988,3.51101034826e+21
9210020,1.25364850699e+21
9210037,
9210086,1.68557116052e+21
9210116,3.80978014344e+22
9210140,
9210145,
9210148,4.3737708145e+21
9210192,2.34742401904e+21
9210217,2.5715384681e+21
9210231,
9210256,8.06566983335e+22
9210319,1.54991061109e+23
9210387,1.64982738864e+22
9210394,
9210413,1.09788930262e+23
9210433,6.55085509347e+21
9210541,3.2871438414e+21
9210546,2.22491321585e+21
9210548,6.00116909378e+22
9210628,1.69119238822e+22
9210639,5.90703531319e+21
9210684,3.2435619057e+21
9210688,2.42436211304e+21
9210718,4.14582904335e+21
9210738,3.58373331887e+21
9210773,8.14725792844e+21
9210823,1.15118151899e+21
9210856,1.41836950232e+21
9210864,1.16726582251e+23
9210884,1.0453260758e+21
9210894,2.39822010456e+21
9210920,7.65825283339e+21
9210943,
9210945,
9210994,1.41121272209e+21
9211013,1.28251090132e+22
9211020,2.06435797619e+21
9211032,4.60363486752e+21
9211088,1.72447718134e+23
9211117,2.65335791835e+21
9211123,4.51170301717e+22
9211160,3.53737014566e+22
9211176,3.26630413992e+22
9211183,1.9724521017e+21
9211188,5.04065203205e+21
9211236,2.69945007777e+21
9211246,1.45489520113e+22
9211339,5.55210303876e+21
9211352,1.27340607664e+22
9211364,
9211401,
9211406,2.61528314091e+22
9211482,1.03020539394e+23
9211495,3.45755566004e+21
9211505,7.37881673558e+21
9213768,2.63692888054e+21
9213803,3.02881154762e+21
9213836,
9213849,7.48242149884e+21
9213904,4.09742066704e+21
9213924,1.8929668513e+21
9213971,
9214125,1.22509537635e+22
9214131,6.18475845866e+22
9264399,6.7432580628e+21
9264443,1.35660585555e+22
9264462,3.41871629703e+21
9264466,3.63935430089e+21
9264468,1.59669315455e+21
9264512,
9264576,5.32025407136e+21
9264604,2.68595896871e+22
9264607,4.47240056794e+21
9264614,1.9464876263e+22
9264619,1.430232576e+22
9264629,5.17858775205e+21
9264641,1.80250750908e+22
9264672,1.85017261554e+22
9264731,2.97562025054e+21
9264889,6.78948033275e+21
9264931,3.24807638072e+21
9264949,4.25904491643e+21
9264951,3.08728858171e+21
9265026,1.02122348068e+22
9265050,2.33975190213e+22
9265085,3.09036114819e+21
9265100,1.97679533527e+22
9265103,1.45484501292e+21
9265119,2.03012193413e+23
9265155,1.57389347618e+22
9265159,2.95509364438e+21
9265166,1.52963106299e+21
9265191,1.58824708125e+22
9265203,1.96449162761e+21
9265236,2.91370977356e+21
9265289,1.25754285029e+22
9265306,3.9100446488e+21
9265337,7.78439489312e+21
9265362,3.59814922456e+22
9265368,2.45551937744e+22
9265388,6.60092910693e+21
9265402,1.80090317956e+22
9265436,2.03203858099e+21
9265504,2.54758330399e+21
9265513,7.62923191594e+22
9265521,1.5598061713e+21
9265556,1.7098197988e+21
9265564,6.98336852517e+21
9265575,2.92826349063e+21
9265587,
9265674,
9265701,
9265740,2.70332221266e+21
9265748,2.4092383874e+21
9265749,1.25936199062e+22
9265812,4.92023672003e+22
9265822,6.18411861353e+21
9265874,6.75477161524e+21
9266023,5.08524052738e+21
9266191,4.83713035198e+21
9266205,2.31916830904e+21
9269065,3.54591269605e+22
9269081,1.53397395427e+23
9269102,1.98860059527e+21
9269148,
9269206,2.06497841912e+22
9269239,2.11407906701e+22
9269254,3.03609080568e+21
9269273,1.6467745562e+22
9269275,2.01987699499e+22
9269281,1.37115534908e+22
9269288,1.62453210594e+22
9269302,1.73330082621e+23
9269309,1.47687481317e+21
9269314,4.30437824146e+21
9269333,2.14528054284e+22
9269369,2.11796981521e+21
