Kepler ID,RA (J2000),DEC (J2000), Apparent Magnitude, App Mag Uncertainty
11018745,285.765820,49.459575,13.084,0.018
11018774,285.774760,47.660128,17.425,0.025
11018808,285.788210,48.861705,16.264,0.023
11018874,285.830150,47.923533,18.483,0.054
11018922,285.853360,48.607901,17.866,0.034
11018954,285.873650,48.548130,12.651,0.018
11018983,285.898010,48.545386,16.049,0.020
11018985,285.899040,48.564891,15.970,0.019
11019005,285.913695,48.754387,17.622,0.022
11019007,285.914910,48.495456,19.631,0.088
11019023,285.924750,47.878760,18.321,0.045
11019028,285.930570,48.587293,18.368,0.039
11019111,285.983300,48.508615,14.194,0.019
11019125,285.993240,49.449228,17.885,0.031
11019248,286.069230,48.545141,15.258,0.019
11019250,286.070720,48.523226,14.657,0.018
11019271,286.082180,49.704890,18.705,0.041
11019287,286.092880,48.628512,18.280,0.040
11019293,286.098770,48.595381,13.060,0.018
11019295,286.099440,48.502189,13.565,0.018
11019298,286.100750,48.546439,15.710,0.019
11019309,286.107400,48.587454,13.114,0.018
11019317,286.111840,48.896822,16.423,0.024
11019371,286.142990,48.007303,,
11019378,286.148050,48.594337,14.217,0.018
11019383,286.150340,48.524066,16.092,0.020
11019427,286.187050,48.597831,15.046,0.019
11019452,286.199340,48.543294,11.942,0.018
11019472,286.209820,48.526834,15.475,0.019
11019521,286.237650,48.507275,14.147,0.018
11019556,286.262000,48.580873,16.015,0.019
11019557,286.262720,48.592815,15.470,0.019
11019570,286.274870,48.790643,19.245,0.097
11019579,286.283910,48.599159,15.649,0.019
11019612,286.308740,48.567060,16.211,0.020
11019624,286.317760,48.572821,15.957,0.019
11019633,286.327300,48.540619,16.185,0.021
11019650,286.339805,48.748062,19.006,0.056
11019657,286.343930,48.606462,18.250,0.041
11019724,286.392810,49.029554,19.163,0.064
11019752,286.409620,48.575732,11.174,0.018
11019801,286.447510,47.574688,19.269,0.070
11069279,283.014950,48.545344,19.259,0.050
11069324,283.050060,48.619269,15.714,0.021
11069333,283.057680,48.974612,16.818,0.026
11069361,283.074190,48.827838,17.444,0.025
11069385,283.091230,48.616856,14.384,0.021
11069435,283.117720,48.669187,14.696,0.020
11069476,283.150380,48.551200,17.886,0.032
11069573,283.221960,49.015223,18.535,0.039
11069584,283.232840,48.572397,17.933,0.032
11069617,283.262450,48.634988,14.700,0.019
11069655,283.287560,48.781012,15.132,0.021
11069659,283.292340,48.057062,19.822,0.089
11069662,283.296890,48.262859,20.157,0.099
11069677,283.308220,48.053203,19.170,0.063
11069681,283.309290,48.801873,19.443,0.072
11069694,283.319790,41.538918,19.538,0.073
11069701,283.322910,48.590834,19.233,0.063
11069753,283.353840,49.362804,19.026,0.050
11069798,283.388160,47.689861,16.729,0.021
11069818,283.406310,48.625007,15.614,0.019
11070858,296.856320,48.688284,18.027,0.029
11070991,284.273300,48.820607,19.836,0.117
11071009,284.286310,48.653403,15.614,0.019
11072016,284.942350,49.768491,16.433,0.021
11072035,284.955900,48.657889,15.806,0.019
11072041,284.963610,48.642435,14.831,0.020
11072054,284.972640,49.077024,16.185,0.020
11072072,284.986350,48.619555,16.128,0.021
11072091,285.000730,42.689728,19.482,0.084
11072105,285.010580,48.911926,16.837,0.022
11072129,285.027450,49.952768,17.172,0.023
11072164,285.060140,48.613905,11.111,0.018
11072189,285.077840,48.698160,14.124,0.018
11072219,285.097510,48.678463,12.127,0.018
11072292,285.146870,48.757945,18.151,0.026
11072304,285.153950,48.617398,15.528,0.019
11072330,285.170530,48.456568,18.620,0.044
11072334,285.172730,48.600193,10.937,0.018
11072353,285.184330,49.783949,17.295,0.024
11072382,285.204330,48.665291,16.008,0.019
11072394,285.210590,46.442928,16.539,0.021
11072418,285.229260,49.892266,18.716,0.048
11072442,285.241890,48.168627,16.735,0.021
11072460,285.253190,48.142389,18.849,0.046
11072470,285.261340,48.633320,13.467,0.018
11072472,285.262460,48.559577,19.305,0.070
11072519,285.287790,48.589454,17.460,0.026
11072522,285.287600,48.647534,12.655,0.018
11072550,285.312560,49.114656,13.266,0.018
11072604,285.343600,48.611719,15.681,0.019
11072635,285.362850,48.647258,13.966,0.018
11072639,285.365430,48.485995,16.318,0.020
11072666,285.387500,48.662735,15.797,0.020
11072681,285.394670,49.343469,18.490,0.038
11072687,285.401240,47.263784,13.563,0.018
11072819,285.471220,48.673122,12.902,0.018
11072823,285.476410,48.628823,14.935,0.019
11072852,285.494910,48.635492,11.376,0.018
11072919,285.529700,48.675923,13.803,0.018
11072982,285.568840,48.632176,13.872,0.018
11073029,285.588350,48.879380,19.518,0.083
11073099,285.636040,48.601731,12.753,0.018
11073118,285.655000,48.640252,13.034,0.018
11073124,285.661980,48.660748,15.322,0.019
11073181,285.693810,47.934579,19.054,0.053
11073194,285.703190,48.880430,13.882,0.019
11073208,285.707750,48.640432,12.439,0.018
11073211,285.708740,48.699704,12.243,0.018
11073223,285.714480,47.533856,,
11073237,285.724330,48.797817,17.231,0.026
11073238,285.724750,47.595146,18.925,0.053
11073289,285.755690,48.912506,18.713,0.078
11073295,285.757510,47.802511,18.327,0.030
11073297,285.759960,48.635894,11.687,0.018
11073329,285.777830,48.600719,15.129,0.019
11073333,285.779310,48.672483,13.572,0.018
11073351,285.790730,48.683321,14.834,0.018
11073357,285.794370,48.118874,17.992,0.036
11073392,285.813200,48.632449,12.864,0.018
11073492,285.864670,48.714819,13.600,0.018
11073549,285.902640,48.103778,18.453,0.045
11073567,285.914580,48.637996,11.006,0.018
11073569,285.915600,48.055224,16.938,0.024
11073610,285.939640,48.630416,14.024,0.018
11073621,285.946230,49.031961,17.687,0.031
11073623,285.948360,48.914523,15.309,0.019
11073632,285.953200,47.478711,18.266,0.035
11073659,285.970310,48.138409,17.399,0.025
11073677,285.982230,48.608776,11.677,0.017
11073691,285.991640,51.088013,18.003,0.043
11073695,285.992180,48.336300,13.575,0.018
11073723,286.012210,49.506749,16.382,0.022
11073727,286.013960,47.145609,19.556,0.100
11073754,286.026250,46.910192,17.663,0.033
11073818,286.067160,47.714919,17.865,0.030
11073839,286.077360,48.633410,15.346,0.019
11073849,286.083630,48.676389,15.044,0.019
11073900,286.111560,48.666171,16.157,0.020
11073906,286.113810,48.690255,15.859,0.019
11073910,286.115780,48.653167,18.185,0.051
11073928,286.125920,48.568876,16.618,0.022
11073945,286.135130,48.604912,14.797,0.018
11073958,286.142440,48.640340,14.358,0.018
11073977,286.152880,48.690985,15.805,0.019
11074010,286.167050,48.618785,16.005,0.020
11074022,286.172610,48.602132,15.619,0.019
11074051,286.189600,48.638890,11.545,0.018
11074087,286.216920,48.025408,17.320,0.033
11074098,286.224260,48.380757,17.473,0.025
11074125,286.242240,48.642751,15.418,0.019
11074131,286.247010,48.697097,12.395,0.018
11074134,286.248690,48.643488,15.823,0.033
11074140,286.251940,48.609318,12.990,0.018
11074145,286.253810,48.687817,15.431,0.019
11074168,286.264370,48.696145,14.891,0.018
11074178,286.273920,48.618775,15.613,0.019
11074197,286.286400,48.687024,13.954,0.018
11074251,286.326660,48.760382,17.729,0.024
11074253,286.329460,48.603163,15.667,0.019
11074255,286.329460,48.603163,15.667,0.019
11074275,286.344970,51.003912,16.378,0.021
11074319,286.374110,48.663286,14.641,0.018
11074368,286.405350,48.645776,13.235,0.018
11074374,286.409620,48.575732,11.174,0.018
11074380,286.413850,50.298911,20.217,0.232
11074452,286.467630,48.638910,14.002,0.018
11074473,286.478780,48.618453,17.262,0.025
11074514,286.504280,47.602503,18.384,0.027
11074521,286.508050,48.691075,16.049,0.020
11074531,286.515450,48.636390,15.940,0.020
11074541,286.524815,48.748886,15.683,0.016
11074612,286.572730,48.682206,15.420,0.019
11074619,286.579840,48.694923,15.098,0.019
11122397,282.860940,48.790077,13.490,0.021
11122479,282.907670,49.079090,17.461,0.026
11122491,282.916990,48.999642,18.365,0.035
11122518,282.932600,48.642380,15.899,0.023
11122552,282.951450,48.745492,12.681,0.014
11122614,283.003370,48.011432,17.441,0.031
11122621,283.013480,49.426658,17.547,0.026
11122679,283.058120,47.972352,19.838,0.091
11122687,283.065900,48.791428,13.098,0.019
11122693,283.069240,49.714766,19.674,0.073
11122751,283.109770,48.509181,12.641,0.019
11122763,283.113550,48.798857,14.064,0.019
11122789,283.124680,49.259602,16.316,0.021
11122818,283.148650,48.792305,13.274,0.019
11122847,283.168100,49.649593,18.418,0.036
11122858,283.184830,48.525827,19.572,0.063
11122894,283.209200,45.629431,17.714,0.026
11124095,284.108850,48.805700,18.408,0.039
11124157,284.165065,48.762340,12.586,0.013
11124203,284.196440,48.767935,15.195,0.019
11124215,284.204940,49.005160,18.654,0.044
11124260,284.231600,49.298613,17.773,0.026
11124271,284.235400,45.461908,18.684,0.044
11124274,284.238820,48.423238,18.940,0.047
11124287,284.245415,48.753487,15.124,0.013
11124303,284.257750,48.650469,19.943,0.111
11124308,284.259715,48.746724,15.097,0.014
11124335,284.277550,49.463889,18.245,0.035
11124367,284.300150,48.747917,15.985,0.021
11125244,284.920110,48.797598,15.722,0.019
11125263,284.935990,48.698568,13.055,0.019
11125436,285.050020,48.727261,15.205,0.019
11125454,285.066410,48.715908,15.762,0.019
11125546,285.128150,48.706638,16.346,0.023
11125581,285.157130,48.701617,15.171,0.019
11125598,285.167290,48.785175,15.923,0.020
11125613,285.173315,48.770079,15.702,0.013
11125615,285.175130,48.737633,15.263,0.013
11125640,285.188720,48.523737,15.599,0.019
11125664,285.213120,48.715523,14.355,0.018
11125666,285.216110,48.481428,18.276,0.034
11125699,285.241050,48.724020,13.549,0.018
11125706,285.244910,48.568683,19.515,0.075
11125747,285.279750,48.678134,17.466,0.026
11125756,285.284500,48.470550,18.162,0.033
11125757,285.285140,48.784459,15.537,0.019
11125764,285.290320,47.956601,18.411,0.040
11125784,285.306670,48.776049,16.079,0.014
11125802,285.316320,50.130023,19.426,0.069
11125856,285.351830,48.732633,15.991,0.019
11125860,285.354230,48.784348,14.632,0.019
11125936,285.412480,48.581964,19.435,0.069
11125962,285.433250,48.775898,11.575,0.013
11125992,285.458320,48.743383,13.468,0.013
11125998,285.462220,46.947013,18.981,0.052
11126004,285.465655,48.758378,15.882,0.014
11126038,285.481490,48.795593,16.233,0.020
11126047,285.486520,48.704952,15.626,0.020
11126129,285.532300,48.734405,15.532,0.019
11126216,285.578065,48.739670,,
11126281,285.606540,48.718048,16.751,0.021
11126298,285.614520,48.727503,16.338,0.021
11126301,285.615760,48.728028,16.251,0.021
11126314,285.623600,49.172408,19.069,0.054
11126330,285.633890,48.783836,14.389,0.019
11126334,285.637840,48.713681,15.282,0.019
11126349,285.648810,49.270242,16.462,0.021
11126350,285.649160,48.713189,14.344,0.018
11126381,285.667150,48.719642,13.782,0.018
11126390,285.673930,48.550415,17.539,0.027
11126465,285.717170,49.670706,18.680,0.047
11126471,285.723410,48.772789,13.310,0.018
11126480,285.726530,49.492669,13.899,0.018
11126517,285.760320,48.621078,17.732,0.028
11126532,285.768370,48.783651,13.224,0.018
11126579,285.792350,48.785033,15.261,0.021
11126673,285.839140,48.786321,,
11126676,285.840520,48.808666,18.062,0.042
11126683,285.845650,47.291069,11.602,0.019
11126693,285.850180,48.992195,18.669,0.047
11126701,285.856750,48.751197,11.773,0.013
11126716,285.864700,48.407220,16.514,0.021
11126719,285.866250,48.093601,18.323,0.043
11126721,285.868445,48.757421,12.566,0.013
11126758,285.893350,48.789917,15.875,0.020
11126785,285.912080,48.707721,13.274,0.018
11126844,285.944870,48.786749,15.130,0.019
11126886,285.967200,48.772167,14.017,0.013
11126912,285.980180,48.751447,14.572,0.013
11126914,285.981210,48.703283,15.918,0.020
11126936,285.996435,48.755485,14.654,0.013
11127000,286.035520,49.354999,16.032,0.019
11127005,286.037550,49.996186,19.485,0.116
11127048,286.057260,49.970972,19.388,0.103
11127052,286.060410,48.746035,15.373,0.014
11127059,286.065910,48.798524,17.977,0.038
11127082,286.084230,48.160046,18.936,0.078
11127105,286.096060,48.732225,12.548,0.018
11127135,286.118190,48.766555,14.785,0.013
11127140,286.122960,48.564629,19.116,0.064
11127185,286.153885,48.755301,15.719,0.014
11127190,286.157750,46.035524,16.221,0.022
11127216,286.176720,48.715353,15.562,0.019
11127229,286.183150,48.787415,15.288,0.020
11127282,286.216320,47.640903,17.089,0.025
11127285,286.217615,48.763140,12.463,0.013
11127317,286.234740,47.819523,18.786,0.070
11127318,286.235220,48.716012,15.245,0.018
11127335,286.252100,48.767415,13.896,0.021
11127377,286.275620,49.610132,16.029,0.021
11127419,286.300035,48.760282,15.901,0.015
11127422,286.301970,48.885886,16.529,0.027
11127465,286.325300,47.980348,18.219,0.047
11127479,286.338490,49.497686,19.651,0.105
11127484,286.342970,48.705333,15.679,0.019
11127487,286.343830,48.774094,14.259,0.014
11127493,286.349590,48.779200,14.211,0.022
11127499,286.353230,49.287557,20.176,0.138
11127558,286.394515,48.759246,12.837,0.017
11127586,286.407410,48.709507,17.679,0.029
11127623,286.436710,48.817952,16.189,0.024
11127629,286.440940,48.799791,15.451,0.026
11127641,286.448630,49.601553,19.532,0.079
11127739,286.524990,48.866352,16.252,0.021
11127779,286.555640,48.796685,13.730,0.019
11127791,286.567560,48.774479,14.967,0.014
11127804,286.576300,48.791586,15.007,0.020
11127820,286.586760,49.540664,19.369,0.066
11127825,286.589120,49.124907,14.310,0.018
11175896,282.867960,48.879262,13.486,0.022
11175907,282.876030,48.875573,11.873,0.026
11175925,282.892860,48.165524,19.599,0.069
11175984,282.938240,46.016671,16.129,0.021
11176016,282.960160,48.828100,,
11176052,282.982630,48.893428,12.975,0.021
11176077,283.001040,48.863490,13.988,0.022
11176094,283.016330,48.850062,13.238,0.020
11176115,283.030630,48.829752,13.612,0.019
11176156,283.058950,48.809261,15.353,0.021
11176166,283.068670,48.802144,14.658,0.019
11176179,283.080700,48.870898,16.038,0.021
11176201,283.107220,48.851016,15.547,0.020
11176209,283.110530,48.891358,12.425,0.021
11176222,283.125520,44.193170,13.581,0.018
11176239,283.135690,46.177765,17.212,0.024
11176249,283.143100,49.128966,16.860,0.024
11176259,283.150280,48.673306,15.434,0.019
11176345,283.220840,49.299287,14.996,0.019
11177370,284.001170,48.916641,18.944,0.052
11177385,284.008940,47.687102,16.801,0.023
11177405,284.023610,48.890825,14.615,0.018
11177423,284.037990,49.744298,19.630,0.079
11177483,284.083330,47.131569,18.908,0.044
11177498,284.093740,49.137912,17.362,0.023
11177538,284.127870,46.358049,18.740,0.041
11177543,284.132610,48.825189,14.570,0.019
11177581,284.159180,47.762306,19.637,0.085
11177676,284.223350,48.831778,15.152,0.020
11177708,284.251410,48.816400,15.627,0.020
11177727,284.270160,48.895184,11.887,0.020
11177729,284.270780,48.874644,11.918,0.021
11177741,284.277850,48.841659,15.800,0.020
11177749,284.292540,48.801908,11.258,0.019
11177753,284.298540,48.849588,13.491,0.018
11177822,284.352160,48.855155,14.313,0.018
11178491,284.825090,48.816481,17.216,0.026
11178539,284.853230,48.852088,13.718,0.023
11178728,284.987680,48.605774,15.673,0.020
11178750,285.003910,46.172508,19.233,0.077
11178775,285.015755,46.877725,17.567,0.021
11178871,285.089070,48.876823,14.417,0.018
11178886,285.098780,48.890081,13.146,0.018
11178914,285.117880,48.416156,13.139,0.018
11179076,285.232440,48.701687,19.772,0.119
11179077,285.232850,47.910818,19.234,0.065
11179234,285.329120,48.862984,15.686,0.019
11179286,285.367460,48.884226,13.860,0.018
11179320,285.387390,48.868389,16.275,0.020
11179336,285.391000,48.807690,13.816,0.019
11179410,285.433030,48.865208,15.513,0.019
11179468,285.473190,48.808609,15.023,0.018
11179525,285.516740,48.898314,15.580,0.019
11179542,285.525800,48.892628,14.940,0.019
11179546,285.530210,48.856037,15.963,0.020
11179559,285.540880,48.874667,13.343,0.018
11179629,285.577720,48.731095,19.130,0.075
11179654,285.589920,48.698943,17.442,0.023
11179702,285.615160,48.892795,16.207,0.020
11179734,285.637690,48.203215,18.618,0.040
11179739,285.639730,48.193623,19.280,0.055
11179743,285.641180,50.233478,12.616,0.018
11179750,285.644380,47.565929,18.956,0.061
11179760,285.656960,48.809792,15.462,0.027
11179789,285.681940,48.882887,15.313,0.020
11179815,285.697940,48.834821,10.703,0.020
11179824,285.703240,49.150972,19.280,0.089
11179832,285.709830,48.003634,18.547,0.048
11179889,285.746100,48.835013,15.788,0.021
11179902,285.751610,48.863340,14.270,0.019
11179913,285.758530,48.845723,15.814,0.020
11179938,285.781150,49.571836,18.763,0.047
11179966,285.799220,48.702556,16.064,0.020
11180002,285.826020,48.825044,15.548,0.019
11180003,285.827450,48.848123,16.088,0.020
11180008,285.828830,48.899027,13.330,0.019
11180022,285.837320,48.891789,18.678,0.067
11180075,285.863495,47.821969,19.127,0.053
11180103,285.877920,48.850010,15.510,0.019
11180121,285.890450,48.834221,13.667,0.018
11180130,285.894660,49.662815,18.449,0.039
11180164,285.918020,48.827782,15.737,0.020
11180361,286.019270,49.379384,19.367,0.064
11180608,286.152170,48.803037,16.020,0.020
11180635,286.161950,48.849464,12.427,0.018
11180685,286.187310,48.892434,15.673,0.020
11180695,286.192030,48.863623,14.932,0.019
11180737,286.214140,48.823166,13.665,0.019
11180776,286.235940,48.830021,15.075,0.020
11180779,286.236740,48.898547,11.817,0.019
11180835,286.266850,48.849203,16.054,0.022
11180863,286.283540,48.870870,14.027,0.026
11180918,286.318420,48.880193,14.704,0.020
11180950,286.339670,48.875524,16.510,0.025
11180994,286.367625,48.805663,12.827,0.017
11181004,286.375015,48.831025,11.978,0.016
11181037,286.395950,48.806942,13.227,0.027
11181072,286.419520,48.803262,15.637,0.025
11181079,286.424400,48.860654,15.334,0.021
11181080,286.425190,49.123197,17.954,0.031
11181089,286.433410,48.858936,16.125,0.022
11181194,286.512120,48.806984,16.146,0.021
11181258,286.559310,48.885174,15.637,0.020
11181260,286.560300,48.893076,13.640,0.018
11181266,286.563660,48.877611,14.679,0.019
11181287,286.573790,48.804110,14.739,0.019
11181296,286.578170,48.841339,14.719,0.018
11181345,286.610430,47.141561,18.350,0.033
11181388,286.641840,48.813879,16.085,0.020
11181418,286.663360,48.873470,16.198,0.020
